month,org_level,org_name,parent_org,metric,value,severity
2026-01,team,FMD - Risk,FMD,snowflake_expense_variance,0.0,
2026-01,team,FMD - Risk,FMD,span_of_control,8.827104246623604,
2026-01,team,FMD - Risk,FMD,contractor_mix_pct,40.1628320945853,
2026-01,team,FMD - Risk,FMD,engagement_pct,81.02521574487747,
2026-01,team,FMD - Risk,FMD,enablement_pct,80.14653741600743,
2026-01,team,FMD - Risk,FMD,inclusion_pct,88.77791146370825,
2026-01,team,FMD - Risk,FMD,pli_pct,84.07609161835802,
2026-01,team,FMD - Risk,FMD,slo_pct,100.0,
2026-01,team,FMD - Risk,FMD,change_failure_rate,12.670994706875819,
2026-01,team,FMD - Risk,FMD,time_to_restore,3.3645885122884938,
2026-01,team,FMD - Risk,FMD,high_vuln_age,52.25601262928427,
2026-01,team,FMD - Risk,FMD,incidents,1.0,P1
2026-01,team,FMD - Risk,FMD,incidents,0.0,P2
2026-01,team,FMD - Risk,FMD,incidents,4.0,P3
2026-02,team,FMD - Risk,FMD,work_type_pct,52.289562708456174,Investment
2026-02,team,FMD - Risk,FMD,work_type_pct,16.677645099295972,Tech Mod
2026-02,team,FMD - Risk,FMD,work_type_pct,13.935954139586704,CTD
2026-02,team,FMD - Risk,FMD,work_type_pct,17.096838052661163,RTE
2026-02,team,FMD - Risk,FMD,pct_time_ctd_rte,31.032792192247868,
2026-02,team,FMD - Risk,FMD,deployment_frequency,2.0985602681702393,
2026-02,team,FMD - Risk,FMD,lead_time,5.592765605658867,
2026-02,team,FMD - Risk,FMD,cycle_time,4.025973939511208,
2026-02,team,FMD - Risk,FMD,prs_per_engineer,6.765409362245041,
2026-02,team,FMD - Risk,FMD,direct_expense_variance,4.63963751507659,
2026-02,team,FMD - Risk,FMD,aws_expense_variance,8.614914224267425,
2026-02,team,FMD - Risk,FMD,snowflake_expense_variance,0.0,
2026-02,team,FMD - Risk,FMD,span_of_control,8.434361796264843,
2026-02,team,FMD - Risk,FMD,contractor_mix_pct,38.033487242279435,
2026-02,team,FMD - Risk,FMD,engagement_pct,83.2624694897799,
2026-02,team,FMD - Risk,FMD,enablement_pct,81.36310756234022,
2026-02,team,FMD - Risk,FMD,inclusion_pct,85.9968276481532,
2026-02,team,FMD - Risk,FMD,pli_pct,82.74234385943663,
2026-02,team,FMD - Risk,FMD,slo_pct,100.0,
2026-02,team,FMD - Risk,FMD,change_failure_rate,9.016310337114744,
2026-02,team,FMD - Risk,FMD,time_to_restore,2.9096426225671905,
2026-02,team,FMD - Risk,FMD,high_vuln_age,50.68337687923376,
2026-02,team,FMD - Risk,FMD,incidents,1.0,P1
2026-02,team,FMD - Risk,FMD,incidents,0.0,P2
2026-02,team,FMD - Risk,FMD,incidents,2.0,P3
2026-03,team,FMD - Risk,FMD,work_type_pct,55.092506000275165,Investment
2026-03,team,FMD - Risk,FMD,work_type_pct,17.302472620050672,Tech Mod
2026-03,team,FMD - Risk,FMD,work_type_pct,12.797025328401906,CTD
2026-03,team,FMD - Risk,FMD,work_type_pct,14.807996051272262,RTE
2026-03,team,FMD - Risk,FMD,pct_time_ctd_rte,27.60502137967417,
2026-03,team,FMD - Risk,FMD,deployment_frequency,2.2277603449620083,
2026-03,team,FMD - Risk,FMD,lead_time,5.477049654670186,
2026-03,team,FMD - Risk,FMD,cycle_time,3.438154762459476,
2026-03,team,FMD - Risk,FMD,prs_per_engineer,7.29455856550483,
2026-03,team,FMD - Risk,FMD,direct_expense_variance,2.869881782611908,
2026-03,team,FMD - Risk,FMD,aws_expense_variance,10.381043371717782,
2026-03,team,FMD - Risk,FMD,snowflake_expense_variance,0.0,
2026-03,team,FMD - Risk,FMD,span_of_control,8.126600204629511,
2026-03,team,FMD - Risk,FMD,contractor_mix_pct,37.15314710387872,
2026-03,team,FMD - Risk,FMD,engagement_pct,76.05027876345926,
2026-03,team,FMD - Risk,FMD,enablement_pct,80.20749252808716,
2026-03,team,FMD - Risk,FMD,inclusion_pct,86.52160025136891,
2026-03,team,FMD - Risk,FMD,pli_pct,83.08219338554066,
2026-03,team,FMD - Risk,FMD,slo_pct,100.0,
2026-03,team,FMD - Risk,FMD,change_failure_rate,11.079781397954614,
2026-03,team,FMD - Risk,FMD,time_to_restore,2.525024305144866,
2026-03,team,FMD - Risk,FMD,high_vuln_age,42.66416872840335,
2026-03,team,FMD - Risk,FMD,incidents,0.0,P1
2026-03,team,FMD - Risk,FMD,incidents,3.0,P2
2026-03,team,FMD - Risk,FMD,incidents,3.0,P3
2026-01,team,CLO - Lending,CLO,work_type_pct,52.805648121116064,Investment
2026-01,team,CLO - Lending,CLO,work_type_pct,14.67744471806107,Tech Mod
2026-01,team,CLO - Lending,CLO,work_type_pct,14.975446452686707,CTD
2026-01,team,CLO - Lending,CLO,work_type_pct,17.541460708136157,RTE
2026-01,team,CLO - Lending,CLO,pct_time_ctd_rte,32.51690716082287,
2026-01,team,CLO - Lending,CLO,deployment_frequency,1.8173399942287984,
2026-01,team,CLO - Lending,CLO,lead_time,6.550204602998087,
2026-01,team,CLO - Lending,CLO,cycle_time,4.20042750195762,
2026-01,team,CLO - Lending,CLO,prs_per_engineer,7.658739850968929,
2026-01,team,CLO - Lending,CLO,direct_expense_variance,2.8358606177786236,
2026-01,team,CLO - Lending,CLO,aws_expense_variance,6.847976432718884,
2026-01,team,CLO - Lending,CLO,snowflake_expense_variance,0.0,
2026-01,team,CLO - Lending,CLO,span_of_control,8.77210102158755,
2026-01,team,CLO - Lending,CLO,contractor_mix_pct,42.4079027163832,
2026-01,team,CLO - Lending,CLO,engagement_pct,77.24220498213153,
2026-01,team,CLO - Lending,CLO,enablement_pct,84.46053817579269,
2026-01,team,CLO - Lending,CLO,inclusion_pct,86.6097491940628,
2026-01,team,CLO - Lending,CLO,pli_pct,86.69323786879981,
2026-01,team,CLO - Lending,CLO,slo_pct,100.0,
2026-01,team,CLO - Lending,CLO,change_failure_rate,11.906257022540363,
2026-01,team,CLO - Lending,CLO,time_to_restore,3.324698951101862,
2026-01,team,CLO - Lending,CLO,high_vuln_age,52.37203903016003,
2026-01,team,CLO - Lending,CLO,incidents,1.0,P1
2026-01,team,CLO - Lending,CLO,incidents,0.0,P2
2026-01,team,CLO - Lending,CLO,incidents,2.0,P3
2026-02,team,CLO - Lending,CLO,work_type_pct,56.207195248406464,Investment
2026-02,team,CLO - Lending,CLO,work_type_pct,14.436967931868402,Tech Mod
2026-02,team,CLO - Lending,CLO,work_type_pct,13.619645451637288,CTD
2026-02,team,CLO - Lending,CLO,work_type_pct,15.736191368087843,RTE
2026-02,team,CLO - Lending,CLO,pct_time_ctd_rte,29.35583681972513,
2026-02,team,CLO - Lending,CLO,deployment_frequency,2.132063482873381,
2026-02,team,CLO - Lending,CLO,lead_time,6.420868706642944,
2026-02,team,CLO - Lending,CLO,cycle_time,3.758619307628355,
2026-02,team,CLO - Lending,CLO,prs_per_engineer,6.222945388336796,
2026-02,team,CLO - Lending,CLO,direct_expense_variance,5.686311375799878,
2026-02,team,CLO - Lending,CLO,aws_expense_variance,10.971986863338142,
2026-02,team,CLO - Lending,CLO,snowflake_expense_variance,0.0,
2026-02,team,CLO - Lending,CLO,span_of_control,7.41141970201716,
2026-02,team,CLO - Lending,CLO,contractor_mix_pct,38.053831454247316,
2026-02,team,CLO - Lending,CLO,engagement_pct,80.98497874251804,
2026-02,team,CLO - Lending,CLO,enablement_pct,83.49297428139647,
2026-02,team,CLO - Lending,CLO,inclusion_pct,86.96250225222205,
2026-02,team,CLO - Lending,CLO,pli_pct,87.90659645280019,
2026-02,team,CLO - Lending,CLO,slo_pct,100.0,
2026-02,team,CLO - Lending,CLO,change_failure_rate,9.072269282382923,
2026-02,team,CLO - Lending,CLO,time_to_restore,3.467402868086527,
2026-02,team,CLO - Lending,CLO,high_vuln_age,60.50486008197278,
2026-02,team,CLO - Lending,CLO,incidents,0.0,P1
2026-02,team,CLO - Lending,CLO,incidents,1.0,P2
2026-02,team,CLO - Lending,CLO,incidents,7.0,P3
2026-03,team,CLO - Lending,CLO,work_type_pct,58.93150039667757,Investment
2026-03,team,CLO - Lending,CLO,work_type_pct,13.448793171951534,Tech Mod
2026-03,team,CLO - Lending,CLO,work_type_pct,12.443225000952577,CTD
2026-03,team,CLO - Lending,CLO,work_type_pct,15.17648143041832,RTE
2026-03,team,CLO - Lending,CLO,pct_time_ctd_rte,27.619706431370897,
2026-03,team,CLO - Lending,CLO,deployment_frequency,2.1600215770837305,
2026-03,team,CLO - Lending,CLO,lead_time,5.602323351882644,
2026-03,team,CLO - Lending,CLO,cycle_time,4.198632679989966,
2026-03,team,CLO - Lending,CLO,prs_per_engineer,7.219664417324313,
2026-03,team,CLO - Lending,CLO,direct_expense_variance,2.718266749409138,
2026-03,team,CLO - Lending,CLO,aws_expense_variance,9.05214860212958,
2026-03,team,CLO - Lending,CLO,snowflake_expense_variance,0.0,
2026-03,team,CLO - Lending,CLO,span_of_control,8.315046241403136,
2026-03,team,CLO - Lending,CLO,contractor_mix_pct,37.46241118286914,
2026-03,team,CLO - Lending,CLO,engagement_pct,79.70289738081533,
2026-03,team,CLO - Lending,CLO,enablement_pct,81.61869353282685,
2026-03,team,CLO - Lending,CLO,inclusion_pct,90.43323923402906,
2026-03,team,CLO - Lending,CLO,pli_pct,86.62267262712535,
2026-03,team,CLO - Lending,CLO,slo_pct,100.0,
2026-03,team,CLO - Lending,CLO,change_failure_rate,10.226160207706855,
2026-03,team,CLO - Lending,CLO,time_to_restore,3.0419157370188565,
2026-03,team,CLO - Lending,CLO,high_vuln_age,44.61153084591718,
2026-03,team,CLO - Lending,CLO,incidents,0.0,P1
2026-03,team,CLO - Lending,CLO,incidents,1.0,P2
2026-03,team,CLO - Lending,CLO,incidents,5.0,P3
2026-01,team,CLO - Operations,CLO,work_type_pct,51.00587544857399,Investment
2026-01,team,CLO - Operations,CLO,work_type_pct,16.333501354109828,Tech Mod
2026-01,team,CLO - Operations,CLO,work_type_pct,14.239540033228087,CTD
2026-01,team,CLO - Operations,CLO,work_type_pct,18.4210831640881,RTE
2026-01,team,CLO - Operations,CLO,pct_time_ctd_rte,32.660623197316184,
2026-01,team,CLO - Operations,CLO,deployment_frequency,2.1498338281606215,
2026-01,team,CLO - Operations,CLO,lead_time,7.027344024069302,
2026-01,team,CLO - Operations,CLO,cycle_time,5.08583496207832,
2026-01,team,CLO - Operations,CLO,prs_per_engineer,7.176750666360811,
2026-01,team,CLO - Operations,CLO,direct_expense_variance,3.2628085484493514,
2026-01,team,CLO - Operations,CLO,aws_expense_variance,8.39304159452144,
2026-01,team,CLO - Operations,CLO,snowflake_expense_variance,0.0,
2026-01,team,CLO - Operations,CLO,span_of_control,9.381005351499537,
2026-01,team,CLO - Operations,CLO,contractor_mix_pct,40.01388177940876,
2026-01,team,CLO - Operations,CLO,engagement_pct,83.91881390279181,
2026-01,team,CLO - Operations,CLO,enablement_pct,86.93435177390404,
2026-01,team,CLO - Operations,CLO,inclusion_pct,89.63629482495011,
2026-01,team,CLO - Operations,CLO,pli_pct,89.48759155485955,
2026-01,team,CLO - Operations,CLO,slo_pct,100.0,
2026-01,team,CLO - Operations,CLO,change_failure_rate,11.936418989375996,
2026-01,team,CLO - Operations,CLO,time_to_restore,4.088778203938074,
2026-01,team,CLO - Operations,CLO,high_vuln_age,59.66738812541806,
2026-01,team,CLO - Operations,CLO,incidents,0.0,P1
2026-01,team,CLO - Operations,CLO,incidents,1.0,P2
2026-01,team,CLO - Operations,CLO,incidents,3.0,P3
2026-02,team,CLO - Operations,CLO,work_type_pct,53.34447847508667,Investment
2026-02,team,CLO - Operations,CLO,work_type_pct,15.484309533651677,Tech Mod
2026-02,team,CLO - Operations,CLO,work_type_pct,14.141398179712205,CTD
2026-02,team,CLO - Operations,CLO,work_type_pct,17.029813811549456,RTE
2026-02,team,CLO - Operations,CLO,pct_time_ctd_rte,31.17121199126166,
2026-02,team,CLO - Operations,CLO,deployment_frequency,2.323389245080106,
2026-02,team,CLO - Operations,CLO,lead_time,6.0891913897696135,
2026-02,team,CLO - Operations,CLO,cycle_time,3.9545911942305563,
2026-02,team,CLO - Operations,CLO,prs_per_engineer,7.096816002633132,
2026-02,team,CLO - Operations,CLO,direct_expense_variance,4.928857449670492,
2026-02,team,CLO - Operations,CLO,aws_expense_variance,8.136570417596593,
2026-02,team,CLO - Operations,CLO,snowflake_expense_variance,0.0,
2026-02,team,CLO - Operations,CLO,span_of_control,8.852696126107674,
2026-02,team,CLO - Operations,CLO,contractor_mix_pct,43.046817903532265,
2026-02,team,CLO - Operations,CLO,engagement_pct,82.06890961781995,
2026-02,team,CLO - Operations,CLO,enablement_pct,85.99447950432521,
2026-02,team,CLO - Operations,CLO,inclusion_pct,92.73838316520413,
2026-02,team,CLO - Operations,CLO,pli_pct,95.01181302343623,
2026-02,team,CLO - Operations,CLO,slo_pct,100.0,
2026-02,team,CLO - Operations,CLO,change_failure_rate,11.851577680132149,
2026-02,team,CLO - Operations,CLO,time_to_restore,3.1263589215668453,
2026-02,team,CLO - Operations,CLO,high_vuln_age,51.22414193060375,
2026-02,team,CLO - Operations,CLO,incidents,0.0,P1
2026-02,team,CLO - Operations,CLO,incidents,0.0,P2
2026-02,team,CLO - Operations,CLO,incidents,1.0,P3
2026-03,team,CLO - Operations,CLO,work_type_pct,53.49294140961036,Investment
2026-03,team,CLO - Operations,CLO,work_type_pct,15.481924146143323,Tech Mod
2026-03,team,CLO - Operations,CLO,work_type_pct,13.345561458242067,CTD
2026-03,team,CLO - Operations,CLO,work_type_pct,17.679572986004246,RTE
2026-03,team,CLO - Operations,CLO,pct_time_ctd_rte,31.025134444246312,
2026-03,team,CLO - Operations,CLO,deployment_frequency,2.1701627384625546,
2026-03,team,CLO - Operations,CLO,lead_time,4.898188278091871,
2026-03,team,CLO - Operations,CLO,cycle_time,4.38374231776822,
2026-03,team,CLO - Operations,CLO,prs_per_engineer,8.441197599226712,
2026-03,team,CLO - Operations,CLO,direct_expense_variance,3.637166792143093,
2026-03,team,CLO - Operations,CLO,aws_expense_variance,7.420215977423891,
2026-03,team,CLO - Operations,CLO,snowflake_expense_variance,0.0,
2026-03,team,CLO - Operations,CLO,span_of_control,9.4703127763977,
2026-03,team,CLO - Operations,CLO,contractor_mix_pct,43.242010465709015,
2026-03,team,CLO - Operations,CLO,engagement_pct,89.05109903606777,
2026-03,team,CLO - Operations,CLO,enablement_pct,89.26232224285356,
2026-03,team,CLO - Operations,CLO,inclusion_pct,93.2937885026221,
2026-03,team,CLO - Operations,CLO,pli_pct,93.00797748793332,
2026-03,team,CLO - Operations,CLO,slo_pct,100.0,
2026-03,team,CLO - Operations,CLO,change_failure_rate,9.167223716982559,
2026-03,team,CLO - Operations,CLO,time_to_restore,3.7639003931437633,
2026-03,team,CLO - Operations,CLO,high_vuln_age,57.66141502264046,
2026-03,team,CLO - Operations,CLO,incidents,0.0,P1
2026-03,team,CLO - Operations,CLO,incidents,1.0,P2
2026-03,team,CLO - Operations,CLO,incidents,4.0,P3
2026-01,team,CLO - Compliance,CLO,work_type_pct,52.48999643688269,Investment
2026-01,team,CLO - Compliance,CLO,work_type_pct,16.965521207046717,Tech Mod
2026-01,team,CLO - Compliance,CLO,work_type_pct,12.777789152254082,CTD
2026-01,team,CLO - Compliance,CLO,work_type_pct,17.766693203816512,RTE
2026-01,team,CLO - Compliance,CLO,pct_time_ctd_rte,30.544482356070596,
2026-01,team,CLO - Compliance,CLO,deployment_frequency,1.8654303666374559,
2026-01,team,CLO - Compliance,CLO,lead_time,5.36515458146636,
2026-01,team,CLO - Compliance,CLO,cycle_time,4.612615839964586,
2026-01,team,CLO - Compliance,CLO,prs_per_engineer,7.417824554485637,
2026-01,team,CLO - Compliance,CLO,direct_expense_variance,4.682232630570714,
2026-01,team,CLO - Compliance,CLO,aws_expense_variance,7.342915762237587,
2026-01,team,CLO - Compliance,CLO,snowflake_expense_variance,0.0,
2026-01,team,CLO - Compliance,CLO,span_of_control,7.818197203648092,
2026-01,team,CLO - Compliance,CLO,contractor_mix_pct,39.252571142212844,
2026-01,team,CLO - Compliance,CLO,engagement_pct,72.80798611996869,
2026-01,team,CLO - Compliance,CLO,enablement_pct,78.42155847611738,
2026-01,team,CLO - Compliance,CLO,inclusion_pct,82.57373060532109,
2026-01,team,CLO - Compliance,CLO,pli_pct,77.59216282034025,
2026-01,team,CLO - Compliance,CLO,slo_pct,100.0,
2026-01,team,CLO - Compliance,CLO,change_failure_rate,10.68980856293628,
2026-01,team,CLO - Compliance,CLO,time_to_restore,3.8665305832364907,
2026-01,team,CLO - Compliance,CLO,high_vuln_age,57.34672998492637,
2026-01,team,CLO - Compliance,CLO,incidents,0.0,P1
2026-01,team,CLO - Compliance,CLO,incidents,3.0,P2
2026-01,team,CLO - Compliance,CLO,incidents,1.0,P3
2026-02,team,CLO - Compliance,CLO,work_type_pct,52.035156177484275,Investment
2026-02,team,CLO - Compliance,CLO,work_type_pct,17.985968159810596,Tech Mod
2026-02,team,CLO - Compliance,CLO,work_type_pct,14.092385591013867,CTD
2026-02,team,CLO - Compliance,CLO,work_type_pct,15.886490071691265,RTE
2026-02,team,CLO - Compliance,CLO,pct_time_ctd_rte,29.978875662705132,
2026-02,team,CLO - Compliance,CLO,deployment_frequency,2.0337077697507104,
2026-02,team,CLO - Compliance,CLO,lead_time,5.860704356765085,
2026-02,team,CLO - Compliance,CLO,cycle_time,4.121946770340706,
2026-02,team,CLO - Compliance,CLO,prs_per_engineer,7.548666343035393,
2026-02,team,CLO - Compliance,CLO,direct_expense_variance,3.7959098675068543,
2026-02,team,CLO - Compliance,CLO,aws_expense_variance,6.59137143999912,
2026-02,team,CLO - Compliance,CLO,snowflake_expense_variance,0.0,
2026-02,team,CLO - Compliance,CLO,span_of_control,7.985803272618952,
2026-02,team,CLO - Compliance,CLO,contractor_mix_pct,36.56759286429212,
2026-02,team,CLO - Compliance,CLO,engagement_pct,78.4743589848201,
2026-02,team,CLO - Compliance,CLO,enablement_pct,80.33878298133736,
2026-02,team,CLO - Compliance,CLO,inclusion_pct,82.71508224813377,
2026-02,team,CLO - Compliance,CLO,pli_pct,78.21326342542153,
2026-02,team,CLO - Compliance,CLO,slo_pct,100.0,
2026-02,team,CLO - Compliance,CLO,change_failure_rate,9.970436479876911,
2026-02,team,CLO - Compliance,CLO,time_to_restore,2.978635126098482,
2026-02,team,CLO - Compliance,CLO,high_vuln_age,46.55030695334905,
2026-02,team,CLO - Compliance,CLO,incidents,0.0,P1
2026-02,team,CLO - Compliance,CLO,incidents,1.0,P2
2026-02,team,CLO - Compliance,CLO,incidents,3.0,P3
2026-03,team,CLO - Compliance,CLO,work_type_pct,53.42475733650708,Investment
2026-03,team,CLO - Compliance,CLO,work_type_pct,16.963225754045016,Tech Mod
2026-03,team,CLO - Compliance,CLO,work_type_pct,14.006247136901045,CTD
2026-03,team,CLO - Compliance,CLO,work_type_pct,15.605769772546857,RTE
2026-03,team,CLO - Compliance,CLO,pct_time_ctd_rte,29.612016909447902,
2026-03,team,CLO - Compliance,CLO,deployment_frequency,1.8196575244433344,
2026-03,team,CLO - Compliance,CLO,lead_time,4.310527745890271,
2026-03,team,CLO - Compliance,CLO,cycle_time,3.5564744214428132,
2026-03,team,CLO - Compliance,CLO,prs_per_engineer,6.9263335714878105,
2026-03,team,CLO - Compliance,CLO,direct_expense_variance,4.131559602063945,
2026-03,team,CLO - Compliance,CLO,aws_expense_variance,9.933751430970199,
2026-03,team,CLO - Compliance,CLO,snowflake_expense_variance,0.0,
2026-03,team,CLO - Compliance,CLO,span_of_control,8.111673073337906,
2026-03,team,CLO - Compliance,CLO,contractor_mix_pct,37.677745193169685,
2026-03,team,CLO - Compliance,CLO,engagement_pct,75.24073970688642,
2026-03,team,CLO - Compliance,CLO,enablement_pct,78.35553407847928,
2026-03,team,CLO - Compliance,CLO,inclusion_pct,82.05940725671512,
2026-03,team,CLO - Compliance,CLO,pli_pct,79.93817299894862,
2026-03,team,CLO - Compliance,CLO,slo_pct,100.0,
2026-03,team,CLO - Compliance,CLO,change_failure_rate,10.11412659386282,
2026-03,team,CLO - Compliance,CLO,time_to_restore,3.2782392828362976,
2026-03,team,CLO - Compliance,CLO,high_vuln_age,42.50300430530924,
2026-03,team,CLO - Compliance,CLO,incidents,1.0,P1
2026-03,team,CLO - Compliance,CLO,incidents,2.0,P2
2026-03,team,CLO - Compliance,CLO,incidents,3.0,P3
2026-01,team,Core - Identity,Dealer Core,work_type_pct,51.42494088439342,Investment
2026-01,team,Core - Identity,Dealer Core,work_type_pct,14.70851144568987,Tech Mod
2026-01,team,Core - Identity,Dealer Core,work_type_pct,14.041405725164324,CTD
2026-01,team,Core - Identity,Dealer Core,work_type_pct,19.825141944752385,RTE
2026-01,team,Core - Identity,Dealer Core,pct_time_ctd_rte,33.86654766991671,
2026-01,team,Core - Identity,Dealer Core,deployment_frequency,1.7242600086984945,
2026-01,team,Core - Identity,Dealer Core,lead_time,5.397888153222632,
2026-01,team,Core - Identity,Dealer Core,cycle_time,3.647490807632847,
2026-01,team,Core - Identity,Dealer Core,prs_per_engineer,5.907919570216312,
2026-01,team,Core - Identity,Dealer Core,direct_expense_variance,3.311820906682186,
2026-01,team,Core - Identity,Dealer Core,aws_expense_variance,4.00551466185842,
2026-01,team,Core - Identity,Dealer Core,snowflake_expense_variance,0.0,
2026-01,team,Core - Identity,Dealer Core,span_of_control,6.38251832690368,
2026-01,team,Core - Identity,Dealer Core,contractor_mix_pct,31.902372139267722,
2026-01,team,Core - Identity,Dealer Core,engagement_pct,65.749670630769,
2026-01,team,Core - Identity,Dealer Core,enablement_pct,68.44386684766346,
2026-01,team,Core - Identity,Dealer Core,inclusion_pct,71.30406161904689,
2026-01,team,Core - Identity,Dealer Core,pli_pct,72.40686363031904,
2026-01,team,Core - Identity,Dealer Core,slo_pct,94.61057451419715,
2026-01,team,Core - Identity,Dealer Core,change_failure_rate,9.212258300532621,
2026-01,team,Core - Identity,Dealer Core,time_to_restore,2.8026132710789784,
2026-01,team,Core - Identity,Dealer Core,high_vuln_age,47.80066333865229,
2026-01,team,Core - Identity,Dealer Core,incidents,0.0,P1
2026-01,team,Core - Identity,Dealer Core,incidents,2.0,P2
2026-01,team,Core - Identity,Dealer Core,incidents,1.0,P3
2026-02,team,Core - Identity,Dealer Core,work_type_pct,52.47019790717615,Investment
2026-02,team,Core - Identity,Dealer Core,work_type_pct,15.2474499290528,Tech Mod
2026-02,team,Core - Identity,Dealer Core,work_type_pct,13.728320962343204,CTD
2026-02,team,Core - Identity,Dealer Core,work_type_pct,18.55403120142784,RTE
2026-02,team,Core - Identity,Dealer Core,pct_time_ctd_rte,32.282352163771044,
2026-02,team,Core - Identity,Dealer Core,deployment_frequency,1.8548897033473914,
2026-02,team,Core - Identity,Dealer Core,lead_time,5.190607894932348,
2026-02,team,Core - Identity,Dealer Core,cycle_time,3.0029319575305995,
2026-02,team,Core - Identity,Dealer Core,prs_per_engineer,5.615928342475542,
2026-02,team,Core - Identity,Dealer Core,direct_expense_variance,2.2176166635924783,
2026-02,team,Core - Identity,Dealer Core,aws_expense_variance,7.037457256715235,
2026-02,team,Core - Identity,Dealer Core,snowflake_expense_variance,0.0,
2026-02,team,Core - Identity,Dealer Core,span_of_control,6.6600610376254386,
2026-02,team,Core - Identity,Dealer Core,contractor_mix_pct,27.01134187441629,
2026-02,team,Core - Identity,Dealer Core,engagement_pct,63.524330658015685,
2026-02,team,Core - Identity,Dealer Core,enablement_pct,67.09515911182476,
2026-02,team,Core - Identity,Dealer Core,inclusion_pct,72.05687890896439,
2026-02,team,Core - Identity,Dealer Core,pli_pct,70.33878438555921,
2026-02,team,Core - Identity,Dealer Core,slo_pct,94.80650255739987,
2026-02,team,Core - Identity,Dealer Core,change_failure_rate,8.302219860495477,
2026-02,team,Core - Identity,Dealer Core,time_to_restore,2.9830721122490425,
2026-02,team,Core - Identity,Dealer Core,high_vuln_age,40.32228257449305,
2026-02,team,Core - Identity,Dealer Core,incidents,0.0,P1
2026-02,team,Core - Identity,Dealer Core,incidents,0.0,P2
2026-02,team,Core - Identity,Dealer Core,incidents,4.0,P3
2026-03,team,Core - Identity,Dealer Core,work_type_pct,52.94373170605174,Investment
2026-03,team,Core - Identity,Dealer Core,work_type_pct,17.18003519359694,Tech Mod
2026-03,team,Core - Identity,Dealer Core,work_type_pct,13.028750858435112,CTD
2026-03,team,Core - Identity,Dealer Core,work_type_pct,16.8474822419162,RTE
2026-03,team,Core - Identity,Dealer Core,pct_time_ctd_rte,29.876233100351314,
2026-03,team,Core - Identity,Dealer Core,deployment_frequency,1.930376362631223,
2026-03,team,Core - Identity,Dealer Core,lead_time,4.0051539154842555,
2026-03,team,Core - Identity,Dealer Core,cycle_time,2.862982605043717,
2026-03,team,Core - Identity,Dealer Core,prs_per_engineer,6.3396559112565924,
2026-03,team,Core - Identity,Dealer Core,direct_expense_variance,4.44896790745686,
2026-03,team,Core - Identity,Dealer Core,aws_expense_variance,7.001098788771612,
2026-03,team,Core - Identity,Dealer Core,snowflake_expense_variance,0.0,
2026-03,team,Core - Identity,Dealer Core,span_of_control,7.560840024540803,
2026-03,team,Core - Identity,Dealer Core,contractor_mix_pct,33.040674731706744,
2026-03,team,Core - Identity,Dealer Core,engagement_pct,69.40180694669844,
2026-03,team,Core - Identity,Dealer Core,enablement_pct,72.52323342854629,
2026-03,team,Core - Identity,Dealer Core,inclusion_pct,70.09332342459278,
2026-03,team,Core - Identity,Dealer Core,pli_pct,71.52626325247283,
2026-03,team,Core - Identity,Dealer Core,slo_pct,94.8435869436977,
2026-03,team,Core - Identity,Dealer Core,change_failure_rate,7.709488581888075,
2026-03,team,Core - Identity,Dealer Core,time_to_restore,2.2065601963054404,
2026-03,team,Core - Identity,Dealer Core,high_vuln_age,37.329854212936375,
2026-03,team,Core - Identity,Dealer Core,incidents,0.0,P1
2026-03,team,Core - Identity,Dealer Core,incidents,1.0,P2
2026-03,team,Core - Identity,Dealer Core,incidents,1.0,P3
2026-01,team,Core - API,Dealer Core,work_type_pct,49.735263063828135,Investment
2026-01,team,Core - API,Dealer Core,work_type_pct,15.955818063285715,Tech Mod
2026-01,team,Core - API,Dealer Core,work_type_pct,15.43995113837166,CTD
2026-01,team,Core - API,Dealer Core,work_type_pct,18.86896773451449,RTE
2026-01,team,Core - API,Dealer Core,pct_time_ctd_rte,34.30891887288615,
2026-01,team,Core - API,Dealer Core,deployment_frequency,1.9928091685107514,
2026-01,team,Core - API,Dealer Core,lead_time,6.158049000446292,
2026-01,team,Core - API,Dealer Core,cycle_time,3.7276333105259205,
2026-01,team,Core - API,Dealer Core,prs_per_engineer,6.434011395598658,
2026-01,team,Core - API,Dealer Core,direct_expense_variance,4.227377280811198,
2026-01,team,Core - API,Dealer Core,aws_expense_variance,8.005198235346942,
2026-01,team,Core - API,Dealer Core,snowflake_expense_variance,0.0,
2026-01,team,Core - API,Dealer Core,span_of_control,8.222918578062478,
2026-01,team,Core - API,Dealer Core,contractor_mix_pct,39.59684979263283,
2026-01,team,Core - API,Dealer Core,engagement_pct,76.9543115954683,
2026-01,team,Core - API,Dealer Core,enablement_pct,77.84510828482784,
2026-01,team,Core - API,Dealer Core,inclusion_pct,81.41954775105361,
2026-01,team,Core - API,Dealer Core,pli_pct,80.61767220388982,
2026-01,team,Core - API,Dealer Core,slo_pct,100.0,
2026-01,team,Core - API,Dealer Core,change_failure_rate,11.082047048934161,
2026-01,team,Core - API,Dealer Core,time_to_restore,2.2514350825580545,
2026-01,team,Core - API,Dealer Core,high_vuln_age,46.81496297359261,
2026-01,team,Core - API,Dealer Core,incidents,0.0,P1
2026-01,team,Core - API,Dealer Core,incidents,2.0,P2
